image_path,mask_path,original_image_id,original_image_path,tile_x,tile_y,water_label,water_coverage
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3840_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3840_0.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3840,0,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_0_5376.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_0_5376.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,0,5376,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5376_768.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5376_768.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5376,768,1,0.000640869140625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4864_5888.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4864_5888.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4864,5888,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5376_8960.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5376_8960.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5376,8960,1,0.00311279296875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_768_10240.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_768_10240.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,768,10240,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1536_7936.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1536_7936.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1536,7936,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_3328_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_3328_3584.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,3328,3584,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7680_1280.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7680_1280.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7680,1280,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2816_5376.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2816_5376.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2816,5376,1,0.001922607421875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4608_512.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4608_512.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4608,512,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_2560_7168.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_2560_7168.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,2560,7168,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_1536_6400.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_1536_6400.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,1536,6400,1,0.002105712890625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5888_5632.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5888_5632.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5888,5632,1,0.0004425048828125
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_768_6656.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_768_6656.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,768,6656,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7424_6912.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7424_6912.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7424,6912,1,0.0054168701171875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3840_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3840_0.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3840,0,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3328_6400.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3328_6400.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3328,6400,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_8704_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_8704_1792.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,8704,1792,1,0.0003814697265625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5888_6912.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5888_6912.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5888,6912,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1280_10496.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1280_10496.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1280,10496,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3072_3072.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3072_3072.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3072,3072,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3328_9984.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3328_9984.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3328,9984,1,6.103515625e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_512_5376.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_512_5376.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,512,5376,1,0.025390625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_5_768_3072.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_5_768_3072.tif,5,data_work/data_work/train_dataset_skoltech_train/train/images/5.tif,768,3072,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_8192_1280.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_8192_1280.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,8192,1280,1,0.0349578857421875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5888_10496.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5888_10496.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5888,10496,1,0.0163421630859375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_4096_512.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_4096_512.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,4096,512,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_4096_768.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_4096_768.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,4096,768,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2560_6912.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2560_6912.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2560,6912,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3840_9728.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3840_9728.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3840,9728,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_2304_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_2304_1792.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,2304,1792,1,0.05487060546875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_768_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_768_1536.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,768,1536,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_512_7936.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_512_7936.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,512,7936,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2560_9216.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2560_9216.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2560,9216,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_0_2560.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_0_2560.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,0,2560,1,0.0276336669921875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1536_4864.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1536_4864.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1536,4864,1,0.06036376953125
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7424_7424.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7424_7424.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7424,7424,1,0.0013885498046875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_0_2048.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_0_2048.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,0,2048,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_1792_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_1792_0.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,1792,0,1,0.000701904296875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9216_8960.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9216_8960.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9216,8960,1,0.0124969482421875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_256_2048.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_256_2048.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,256,2048,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3584_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3584_0.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3584,0,1,0.0014801025390625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3840_5376.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3840_5376.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3840,5376,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_1280_4352.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_1280_4352.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,1280,4352,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4864_9984.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4864_9984.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4864,9984,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4096_4608.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4096_4608.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4096,4608,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2560_1280.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2560_1280.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2560,1280,1,0.0001068115234375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_6400_1024.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_6400_1024.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,6400,1024,1,0.022918701171875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1792_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1792_1536.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1792,1536,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3328_2560.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3328_2560.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3328,2560,1,0.0024871826171875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4608_8192.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4608_8192.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4608,8192,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_3840_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_3840_1536.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,3840,1536,1,0.0723724365234375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3072_10240.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3072_10240.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3072,10240,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3072_1024.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3072_1024.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3072,1024,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3072_9472.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3072_9472.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3072,9472,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2560_3072.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2560_3072.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2560,3072,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7168_4352.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7168_4352.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7168,4352,1,0.00531005859375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_256_2304.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_256_2304.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,256,2304,1,0.0324554443359375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2560_5376.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2560_5376.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2560,5376,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3584_6656.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3584_6656.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3584,6656,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3840_4608.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3840_4608.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3840,4608,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_1536_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_1536_0.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,1536,0,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3840_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3840_256.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3840,256,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_768_8960.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_768_8960.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,768,8960,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7680_6400.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7680_6400.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7680,6400,1,0.0023040771484375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_4352_8960.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_4352_8960.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,4352,8960,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1280_4352.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1280_4352.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1280,4352,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_4096_10240.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_4096_10240.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,4096,10240,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_1024_512.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_1024_512.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,1024,512,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_1792_5120.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_1792_5120.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,1792,5120,1,6.103515625e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9472_9472.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9472_9472.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9472,9472,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3072_5888.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3072_5888.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3072,5888,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_1536_5888.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_1536_5888.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,1536,5888,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3840_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3840_3584.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3840,3584,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_512_2304.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_512_2304.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,512,2304,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_2560_6144.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_2560_6144.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,2560,6144,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1024_2816.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1024_2816.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1024,2816,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_6912_768.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_6912_768.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,6912,768,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1536_3328.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1536_3328.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1536,3328,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5888_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5888_1536.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5888,1536,1,0.0142059326171875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_4608_9984.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_4608_9984.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,4608,9984,1,0.0013885498046875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_256_1024.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_256_1024.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,256,1024,1,0.0083160400390625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1536_5376.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1536_5376.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1536,5376,1,0.0203399658203125
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2560_8448.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2560_8448.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2560,8448,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5376_7936.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5376_7936.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5376,7936,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1024_7424.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1024_7424.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1024,7424,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7168_5888.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7168_5888.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7168,5888,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7680_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7680_3584.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7680,3584,1,0.0055389404296875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3584_5120.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3584_5120.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3584,5120,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_0_9472.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_0_9472.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,0,9472,1,0.002410888671875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5888_2048.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5888_2048.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5888,2048,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5888_4352.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5888_4352.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5888,4352,1,0.005859375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2304_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2304_3584.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2304,3584,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_8448_8192.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_8448_8192.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,8448,8192,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9472_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9472_1536.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9472,1536,1,0.0028076171875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_0_9984.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_0_9984.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,0,9984,1,0.0016937255859375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_8960_4096.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_8960_4096.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,8960,4096,1,0.0007781982421875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1536_1280.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1536_1280.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1536,1280,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_1024_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_1024_256.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,1024,256,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_8192_2816.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_8192_2816.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,8192,2816,1,0.0010528564453125
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_512_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_512_0.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,512,0,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3584_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3584_3584.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3584,3584,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2048_1280.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2048_1280.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2048,1280,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2048_4864.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2048_4864.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2048,4864,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9984_512.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9984_512.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9984,512,1,0.00018310546875
